final_id,enroll_id,final_score,grade,at_risk,intervention
4489,4489,73.53,B,0,0
4490,4490,72.87,B,0,0
4491,4491,84.61,B,0,0
4492,4492,52.45,D,0,0
4493,4493,52.7,D,0,0
4494,4494,74.7,B,0,0
4495,4495,77.51,B,0,0
4496,4496,55.38,C,0,0
4497,4497,62.28,C,0,0
4498,4498,69.88,C,0,0
4499,4499,66.27,C,0,0
4500,4500,75.8,B,0,0
4501,4501,73.29,B,1,0
4502,4502,63.04,C,0,0
4503,4503,71.91,B,0,0
4504,4504,74.21,B,0,0
4505,4505,74.64,B,0,0
4506,4506,56.37,C,0,0
4507,4507,77.96,B,0,0
4508,4508,69.13,C,0,0
4509,4509,66.48,C,0,0
4510,4510,71.32,B,0,0
4511,4511,66.49,C,0,0
4512,4512,80.69,B,0,0
4513,4513,71.93,B,0,0
4514,4514,79.82,B,0,0
4515,4515,64.54,C,0,0
4516,4516,67.83,C,0,0
4517,4517,66.22,C,0,0
4518,4518,70.52,B,0,0
4519,4519,78.97,B,0,0
4520,4520,79.56,B,0,0
4521,4521,68.17,C,0,0
4522,4522,64.33,C,0,0
4523,4523,75.34,B,0,0
4524,4524,47.45,D,1,0
4525,4525,73.21,B,0,0
4526,4526,72.22,B,0,0
4527,4527,77.62,B,0,0
4528,4528,83.12,B,0,0
4529,4529,66.53,C,0,0
4530,4530,55.71,C,0,0
4531,4531,67.47,C,0,0
4532,4532,85.5,A,0,0
4533,4533,69.27,C,0,0
4534,4534,80.57,B,0,0
4535,4535,79.74,B,0,0
4536,4536,68.09,C,0,0
4537,4537,65.81,C,0,0
4538,4538,74.9,B,0,0
4539,4539,69.69,C,0,0
4540,4540,62.9,C,1,0
4541,4541,80.48,B,0,0
4542,4542,61.19,C,0,0
4543,4543,76.13,B,0,0
4544,4544,72.87,B,0,0
4545,4545,64.37,C,0,0
4546,4546,67.26,C,1,1
4547,4547,69.94,C,0,0
4548,4548,63.23,C,0,0
4549,4549,55.71,C,0,0
4550,4550,55.99,C,0,0
4551,4551,54.31,D,0,0
4552,4552,66.76,C,0,0
4553,4553,54.61,D,1,1
4554,4554,67.03,C,0,0
4555,4555,69.94,C,0,0
4556,4556,66.1,C,0,0
4557,4557,65.72,C,0,0
4558,4558,73.54,B,0,0
4559,4559,62.4,C,0,0
4560,4560,72.0,B,0,0
4561,4561,62.62,C,0,0
4562,4562,73.4,B,0,0
4563,4563,89.35,A,0,0
4564,4564,77.77,B,0,0
4565,4565,73.03,B,0,0
4566,4566,69.36,C,0,0
4567,4567,81.27,B,0,0
4568,4568,83.54,B,0,0
4569,4569,54.72,D,0,0
4570,4570,71.08,B,0,0
4571,4571,68.71,C,0,0
4572,4572,83.67,B,0,0
4573,4573,68.9,C,0,0
4574,4574,69.59,C,0,0
4575,4575,71.05,B,0,0
4576,4576,62.6,C,0,0
4577,4577,72.37,B,0,0
4578,4578,65.33,C,0,0
4579,4579,61.64,C,0,0
4580,4580,81.9,B,0,0
4581,4581,71.22,B,0,0
4582,4582,100.0,A,0,0
4583,4583,79.44,B,0,0
4584,4584,79.76,B,0,0
4585,4585,71.32,B,0,0
4586,4586,74.94,B,0,0
4587,4587,66.72,C,0,0
4588,4588,69.87,C,0,0
4589,4589,66.18,C,0,0
4590,4590,74.28,B,0,0
4591,4591,60.07,C,0,0
4592,4592,54.5,D,0,0
4593,4593,63.3,C,0,0
4594,4594,57.67,C,0,0
4595,4595,63.55,C,0,0
4596,4596,66.87,C,0,0
4597,4597,81.49,B,0,0
4598,4598,69.11,C,0,0
4599,4599,72.49,B,0,0
4600,4600,65.44,C,0,0
4601,4601,66.45,C,0,0
4602,4602,80.73,B,0,0
4603,4603,65.13,C,0,0
4604,4604,67.5,C,0,0
4605,4605,79.89,B,0,0
4606,4606,59.55,C,0,0
4607,4607,55.09,C,0,0
4608,4608,55.28,C,0,0
4609,4609,67.27,C,0,0
4610,4610,68.09,C,0,0
4611,4611,85.01,A,0,0
4612,4612,49.54,D,1,0
4613,4613,71.12,B,1,1
4614,4614,95.23,A,0,0
4615,4615,76.9,B,0,0
4616,4616,73.75,B,0,0
4617,4617,64.68,C,0,0
4618,4618,79.26,B,0,0
4619,4619,84.67,B,0,0
4620,4620,55.92,C,0,0
4621,4621,56.67,C,0,0
4622,4622,66.44,C,0,0
4623,4623,73.03,B,0,0
4624,4624,65.16,C,0,0
4625,4625,65.65,C,0,0
4626,4626,65.95,C,0,0
4627,4627,60.01,C,0,0
4628,4628,57.78,C,0,0
4629,4629,72.03,B,0,0
4630,4630,64.32,C,0,0
4631,4631,65.29,C,0,0
4632,4632,70.52,B,0,0
4633,4633,72.78,B,0,0
4634,4634,62.55,C,0,0
4635,4635,73.19,B,0,0
4636,4636,86.43,A,0,0
4637,4637,68.54,C,0,0
4638,4638,66.79,C,0,0
4639,4639,80.91,B,0,0
4640,4640,67.11,C,0,0
4641,4641,61.1,C,0,0
4642,4642,56.06,C,0,0
4643,4643,46.66,D,0,0
4644,4644,60.1,C,0,0
4645,4645,64.67,C,0,0
4646,4646,61.85,C,0,0
4647,4647,58.13,C,0,0
4648,4648,55.57,C,0,0
4649,4649,67.92,C,0,0
4650,4650,76.68,B,0,0
4651,4651,65.2,C,0,0
4652,4652,76.32,B,0,0
4653,4653,73.2,B,0,0
4654,4654,87.65,A,0,0
4655,4655,76.26,B,0,0
4656,4656,77.87,B,0,0
4657,4657,78.91,B,0,0
4658,4658,65.2,C,0,0
4659,4659,80.79,B,0,0
4660,4660,80.96,B,0,0
4661,4661,79.95,B,0,0
4662,4662,67.33,C,0,0
4663,4663,66.96,C,0,0
4664,4664,71.1,B,0,0
4665,4665,77.51,B,0,0
4666,4666,65.05,C,0,0
4667,4667,70.28,B,0,0
4668,4668,54.23,D,0,0
4669,4669,45.45,D,1,1
4670,4670,59.64,C,1,1
4671,4671,69.46,C,0,0
4672,4672,80.13,B,0,0
4673,4673,71.23,B,0,0
4674,4674,73.25,B,0,0
4675,4675,71.49,B,0,0
4676,4676,65.04,C,0,0
4677,4677,58.21,C,0,0
4678,4678,59.73,C,0,0
4679,4679,56.96,C,0,0
4680,4680,60.68,C,1,0
4681,4681,75.52,B,0,0
4682,4682,56.24,C,0,0
4683,4683,50.69,D,0,0
4684,4684,43.76,D,1,1
4685,4685,53.01,D,0,0
4686,4686,56.32,C,0,0
4687,4687,55.46,C,0,0
4688,4688,73.57,B,0,0
4689,4689,82.58,B,0,0
4690,4690,87.11,A,0,0
4691,4691,77.58,B,0,0
4692,4692,71.23,B,0,0
4693,4693,73.01,B,0,0
4694,4694,57.69,C,0,0
4695,4695,89.68,A,0,0
4696,4696,81.77,B,0,0
4697,4697,74.35,B,0,0
4698,4698,74.93,B,0,0
4699,4699,59.69,C,0,0
4700,4700,51.94,D,0,0
4701,4701,57.7,C,0,0
4702,4702,58.16,C,0,0
4703,4703,68.82,C,0,0
4704,4704,77.66,B,0,0
4705,4705,71.18,B,0,0
4706,4706,65.0,C,0,0
4707,4707,83.92,B,0,0
4708,4708,89.26,A,0,0
4709,4709,74.28,B,0,0
4710,4710,45.69,D,1,1
4711,4711,59.54,C,0,0
4712,4712,61.51,C,0,0
4713,4713,69.89,C,0,0
4714,4714,64.21,C,0,0
4715,4715,82.97,B,0,0
4716,4716,71.9,B,0,0
4717,4717,62.73,C,0,0
4718,4718,53.3,D,0,0
4719,4719,65.67,C,0,0
4720,4720,55.62,C,0,0
4721,4721,68.4,C,0,0
4722,4722,63.68,C,0,0
4723,4723,76.18,B,0,0
4724,4724,75.81,B,0,0
4725,4725,73.62,B,1,1
4726,4726,69.35,C,0,0
4727,4727,77.27,B,0,0
4728,4728,75.79,B,0,0
4729,4729,77.2,B,0,0
4730,4730,68.82,C,0,0
4731,4731,69.39,C,1,1
4732,4732,62.39,C,0,0
4733,4733,79.89,B,0,0
4734,4734,77.83,B,0,0
4735,4735,62.25,C,0,0
4736,4736,80.83,B,0,0
4737,4737,83.67,B,0,0
4738,4738,80.26,B,0,0
4739,4739,70.26,B,0,0
4740,4740,62.24,C,0,0
4741,4741,75.08,B,0,0
4742,4742,51.46,D,0,0
4743,4743,64.66,C,0,0
4744,4744,49.9,D,1,1
4745,4745,49.72,D,1,0
4746,4746,61.38,C,0,0
4747,4747,77.41,B,0,0
4748,4748,49.61,D,1,1
4749,4749,58.46,C,0,0
4750,4750,65.19,C,0,0
4751,4751,64.25,C,0,0
4752,4752,71.88,B,0,0
4753,4753,78.49,B,0,0
4754,4754,72.28,B,0,0
4755,4755,72.61,B,0,0
4756,4756,52.76,D,0,0
4757,4757,62.3,C,0,0
4758,4758,72.87,B,0,0
4759,4759,62.89,C,0,0
4760,4760,60.15,C,0,0
4761,4761,63.8,C,0,0
4762,4762,75.21,B,0,0
4763,4763,64.09,C,1,1
4764,4764,66.08,C,0,0
4765,4765,59.82,C,0,0
4766,4766,73.04,B,0,0
4767,4767,67.45,C,0,0
4768,4768,74.3,B,0,0
4769,4769,59.89,C,0,0
4770,4770,65.32,C,0,0
4771,4771,64.41,C,0,0
4772,4772,54.53,D,0,0
4773,4773,61.72,C,1,1
4774,4774,58.61,C,0,0
4775,4775,70.06,B,0,0
4776,4776,47.62,D,1,0
4777,4777,68.51,C,0,0
4778,4778,64.19,C,0,0
4779,4779,85.79,A,0,0
4780,4780,83.08,B,0,0
4781,4781,73.53,B,0,0
4782,4782,71.55,B,0,0
4783,4783,78.7,B,0,0
4784,4784,73.53,B,0,0
4785,4785,65.86,C,0,0
4786,4786,67.11,C,0,0
4787,4787,77.9,B,0,0
4788,4788,83.69,B,0,0
4789,4789,80.03,B,0,0
4790,4790,75.64,B,0,0
4791,4791,80.47,B,0,0
4792,4792,70.74,B,0,0
4793,4793,79.51,B,0,0
4794,4794,60.24,C,0,0
4795,4795,67.23,C,0,0
4796,4796,73.48,B,1,0
4797,4797,86.49,A,0,0
4798,4798,84.9,B,0,0
4799,4799,75.15,B,0,0
4800,4800,69.52,C,0,0
4801,4801,81.13,B,0,0
4802,4802,80.46,B,0,0
4803,4803,76.04,B,0,0
4804,4804,69.58,C,0,0
4805,4805,66.32,C,0,0
4806,4806,72.8,B,0,0
4807,4807,59.3,C,0,0
4808,4808,81.22,B,0,0
4809,4809,86.43,A,0,0
4810,4810,76.17,B,0,0
4811,4811,72.62,B,0,0
4812,4812,69.31,C,0,0
4813,4813,61.54,C,0,0
4814,4814,59.93,C,0,0
4815,4815,62.23,C,0,0
4816,4816,56.62,C,0,0
4817,4817,77.62,B,0,0
4818,4818,65.72,C,0,0
4819,4819,93.41,A,0,0
4820,4820,76.0,B,0,0
4821,4821,74.41,B,0,0
4822,4822,92.92,A,0,0
4823,4823,62.76,C,0,0
4824,4824,60.07,C,0,0
4825,4825,63.47,C,0,0
4826,4826,58.02,C,0,0
4827,4827,83.8,B,0,0
4828,4828,66.86,C,0,0
4829,4829,69.99,C,0,0
4830,4830,68.41,C,0,0
4831,4831,78.23,B,0,0
4832,4832,73.65,B,0,0
4833,4833,69.73,C,0,0
4834,4834,63.04,C,0,0
4835,4835,69.37,C,0,0
4836,4836,69.06,C,0,0
4837,4837,72.19,B,0,0
4838,4838,73.99,B,0,0
4839,4839,78.24,B,0,0
4840,4840,82.75,B,0,0
4841,4841,76.85,B,0,0
4842,4842,59.63,C,0,0
4843,4843,67.16,C,0,0
4844,4844,58.13,C,0,0
4845,4845,60.96,C,0,0
4846,4846,62.39,C,0,0
4847,4847,81.86,B,0,0
4848,4848,74.37,B,0,0
4849,4849,82.54,B,0,0
4850,4850,92.28,A,0,0
4851,4851,79.62,B,0,0
4852,4852,49.05,D,1,0
4853,4853,53.55,D,0,0
4854,4854,71.78,B,0,0
4855,4855,56.38,C,0,0
4856,4856,93.49,A,0,0
4857,4857,68.22,C,0,0
4858,4858,60.25,C,0,0
4859,4859,49.39,D,1,0
4860,4860,61.17,C,0,0
4861,4861,60.19,C,0,0
4862,4862,66.16,C,0,0
4863,4863,53.24,D,0,0
4864,4864,72.44,B,0,0
4865,4865,50.84,D,0,0
4866,4866,66.81,C,0,0
4867,4867,82.29,B,0,0
4868,4868,48.64,D,1,0
4869,4869,49.5,D,1,1
4870,4870,80.49,B,0,0
4871,4871,73.33,B,0,0
4872,4872,56.61,C,1,1
4873,4873,67.15,C,0,0
4874,4874,89.85,A,0,0
4875,4875,80.21,B,0,0
4876,4876,80.11,B,0,0
4877,4877,69.91,C,0,0
4878,4878,60.26,C,0,0
4879,4879,64.46,C,0,0
4880,4880,60.77,C,0,0
4881,4881,63.99,C,0,0
4882,4882,66.34,C,0,0
4883,4883,62.81,C,1,1
4884,4884,62.64,C,0,0
4885,4885,73.41,B,0,0
4886,4886,59.41,C,0,0
4887,4887,57.08,C,0,0
4888,4888,55.32,C,0,0
4889,4889,72.94,B,0,0
4890,4890,57.87,C,0,0
4891,4891,65.49,C,0,0
4892,4892,86.21,A,0,0
4893,4893,66.22,C,0,0
4894,4894,43.78,D,1,1
4895,4895,66.24,C,0,0
4896,4896,43.4,D,1,1
4897,4897,56.02,C,0,0
4898,4898,48.26,D,1,0
4899,4899,56.68,C,0,0
4900,4900,66.59,C,0,0
4901,4901,45.19,D,1,1
4902,4902,83.89,B,0,0
4903,4903,62.37,C,0,0
4904,4904,80.33,B,0,0
4905,4905,66.04,C,0,0
4906,4906,70.59,B,0,0
4907,4907,76.63,B,0,0
4908,4908,72.47,B,0,0
4909,4909,73.23,B,0,0
4910,4910,83.24,B,0,0
4911,4911,63.32,C,0,0
4912,4912,55.26,C,0,0
4913,4913,64.1,C,0,0
4914,4914,73.83,B,0,0
4915,4915,73.42,B,0,0
4916,4916,69.02,C,0,0
4917,4917,77.88,B,0,0
4918,4918,66.74,C,0,0
4919,4919,70.06,B,0,0
4920,4920,57.76,C,0,0
4921,4921,59.61,C,0,0
4922,4922,62.93,C,0,0
4923,4923,60.25,C,0,0
4924,4924,71.18,B,1,1
4925,4925,62.5,C,0,0
4926,4926,67.3,C,0,0
4927,4927,62.13,C,0,0
4928,4928,70.51,B,0,0
4929,4929,80.44,B,0,0
4930,4930,58.2,C,1,0
4931,4931,60.37,C,0,0
4932,4932,69.05,C,0,0
4933,4933,73.06,B,0,0
4934,4934,62.53,C,1,0
4935,4935,79.15,B,0,0
4936,4936,56.53,C,0,0
4937,4937,56.5,C,0,0
4938,4938,67.61,C,1,1
4939,4939,71.88,B,0,0
4940,4940,44.32,D,1,1
4941,4941,73.03,B,0,0
4942,4942,78.26,B,0,0
4943,4943,74.92,B,0,0
4944,4944,69.18,C,0,0
4945,4945,87.05,A,0,0
4946,4946,79.99,B,0,0
4947,4947,83.09,B,0,0
4948,4948,73.4,B,0,0
4949,4949,71.06,B,0,0
4950,4950,82.88,B,0,0
4951,4951,69.98,C,0,0
4952,4952,68.41,C,0,0
4953,4953,61.88,C,0,0
4954,4954,79.56,B,0,0
4955,4955,70.33,B,0,0
4956,4956,70.91,B,0,0
4957,4957,51.31,D,0,0
4958,4958,66.86,C,0,0
4959,4959,87.65,A,0,0
4960,4960,70.21,B,0,0
4961,4961,73.6,B,0,0
4962,4962,68.43,C,0,0
4963,4963,73.96,B,0,0
4964,4964,89.09,A,0,0
4965,4965,71.4,B,0,0
4966,4966,53.65,D,0,0
4967,4967,49.55,D,1,0
4968,4968,43.28,D,1,1
4969,4969,49.37,D,1,1
4970,4970,55.31,C,0,0
4971,4971,72.36,B,0,0
4972,4972,77.87,B,0,0
4973,4973,61.3,C,0,0
4974,4974,67.32,C,0,0
4975,4975,68.16,C,0,0
4976,4976,56.69,C,0,0
4977,4977,67.33,C,0,0
4978,4978,78.05,B,0,0
4979,4979,64.23,C,0,0
4980,4980,53.15,D,0,0
4981,4981,62.27,C,0,0
4982,4982,67.6,C,0,0
4983,4983,76.09,B,0,0
4984,4984,63.15,C,0,0
4985,4985,66.21,C,0,0
4986,4986,65.58,C,0,0
4987,4987,54.69,D,0,0
4988,4988,72.74,B,0,0
4989,4989,62.81,C,0,0
4990,4990,71.61,B,0,0
4991,4991,78.47,B,0,0
4992,4992,88.15,A,0,0
4993,4993,64.71,C,0,0
4994,4994,81.26,B,0,0
4995,4995,70.68,B,0,0
4996,4996,60.94,C,0,0
4997,4997,74.8,B,0,0
4998,4998,59.97,C,0,0
4999,4999,87.44,A,0,0
5000,5000,83.84,B,0,0
5001,5001,65.69,C,0,0
5002,5002,72.57,B,0,0
5003,5003,45.82,D,1,0
5004,5004,60.78,C,0,0
5005,5005,59.46,C,0,0
5006,5006,71.11,B,0,0
5007,5007,63.68,C,0,0
5008,5008,71.88,B,0,0
5009,5009,71.47,B,0,0
5010,5010,98.2,A,0,0
5011,5011,76.16,B,0,0
5012,5012,75.74,B,0,0
5013,5013,78.28,B,0,0
5014,5014,72.45,B,0,0
5015,5015,68.43,C,0,0
5016,5016,74.89,B,0,0
5017,5017,85.82,A,0,0
5018,5018,64.96,C,0,0
5019,5019,73.48,B,0,0
5020,5020,67.53,C,0,0
5021,5021,49.06,D,1,1
5022,5022,66.53,C,0,0
5023,5023,75.64,B,0,0
5024,5024,53.2,D,0,0
5025,5025,86.62,A,0,0
5026,5026,71.27,B,0,0
5027,5027,74.28,B,0,0
5028,5028,56.32,C,0,0
5029,5029,61.83,C,1,0
5030,5030,65.74,C,0,0
5031,5031,72.99,B,0,0
5032,5032,88.12,A,0,0
5033,5033,78.04,B,0,0
5034,5034,50.82,D,0,0
5035,5035,75.36,B,0,0
5036,5036,80.44,B,0,0
5037,5037,77.28,B,0,0
5038,5038,52.83,D,1,1
5039,5039,63.54,C,0,0
5040,5040,69.96,C,0,0
5041,5041,82.4,B,0,0
5042,5042,69.92,C,0,0
5043,5043,64.25,C,0,0
5044,5044,59.59,C,0,0
5045,5045,75.72,B,0,0
5046,5046,74.34,B,0,0
5047,5047,86.11,A,0,0
5048,5048,83.29,B,0,0
5049,5049,78.86,B,0,0
5050,5050,81.17,B,0,0
5051,5051,82.76,B,0,0
5052,5052,83.54,B,0,0
5053,5053,100.0,A,0,0
5054,5054,69.52,C,0,0
5055,5055,75.22,B,0,0
5056,5056,65.94,C,0,0
5057,5057,71.68,B,0,0
5058,5058,69.06,C,0,0
5059,5059,57.11,C,0,0
5060,5060,62.78,C,0,0
5061,5061,79.59,B,0,0
5062,5062,60.1,C,0,0
5063,5063,79.31,B,0,0
5064,5064,73.98,B,0,0
5065,5065,81.07,B,0,0
5066,5066,66.68,C,0,0
5067,5067,58.94,C,0,0
5068,5068,76.2,B,0,0
5069,5069,58.36,C,0,0
5070,5070,70.62,B,0,0
5071,5071,71.82,B,0,0
5072,5072,93.69,A,0,0
5073,5073,76.37,B,0,0
5074,5074,92.65,A,0,0
5075,5075,79.4,B,0,0
5076,5076,63.08,C,0,0
5077,5077,76.74,B,0,0
5078,5078,55.19,C,1,1
5079,5079,77.26,B,0,0
5080,5080,65.2,C,0,0
5081,5081,77.55,B,0,0
5082,5082,74.95,B,0,0
5083,5083,82.86,B,0,0
5084,5084,89.67,A,0,0
5085,5085,83.7,B,0,0
5086,5086,81.48,B,0,0
5087,5087,74.54,B,0,0
5088,5088,71.89,B,0,0
5089,5089,81.81,B,0,0
5090,5090,62.34,C,0,0
5091,5091,75.31,B,0,0
5092,5092,79.8,B,0,0
5093,5093,66.39,C,0,0
5094,5094,69.68,C,0,0
5095,5095,67.24,C,0,0
5096,5096,77.04,B,0,0
5097,5097,72.77,B,0,0
5098,5098,55.15,C,0,0
5099,5099,61.08,C,0,0
5100,5100,73.9,B,0,0
5101,5101,64.45,C,0,0
5102,5102,74.54,B,0,0
5103,5103,65.94,C,0,0
5104,5104,72.79,B,0,0
5105,5105,68.48,C,1,1
5106,5106,75.29,B,0,0
5107,5107,80.21,B,0,0
5108,5108,76.53,B,0,0
5109,5109,76.29,B,0,0
5110,5110,65.22,C,0,0
5111,5111,75.41,B,0,0
5112,5112,69.79,C,0,0
5113,5113,59.67,C,0,0
5114,5114,63.84,C,0,0
5115,5115,66.89,C,0,0
5116,5116,74.53,B,0,0
5117,5117,60.65,C,0,0
5118,5118,74.26,B,0,0
5119,5119,56.61,C,0,0
5120,5120,65.48,C,0,0
5121,5121,70.43,B,0,0
5122,5122,83.82,B,0,0
5123,5123,79.32,B,0,0
5124,5124,86.26,A,0,0
5125,5125,90.02,A,0,0
5126,5126,81.32,B,0,0
5127,5127,68.11,C,0,0
5128,5128,66.18,C,0,0
5129,5129,74.6,B,0,0
5130,5130,90.28,A,0,0
5131,5131,72.87,B,0,0
5132,5132,76.77,B,0,0
5133,5133,74.73,B,0,0
5134,5134,74.58,B,0,0
5135,5135,70.12,B,0,0
5136,5136,74.27,B,0,0
5137,5137,80.39,B,0,0
5138,5138,72.02,B,0,0
5139,5139,74.68,B,0,0
5140,5140,63.8,C,0,0
5141,5141,67.79,C,0,0
5142,5142,84.08,B,0,0
5143,5143,82.42,B,0,0
5144,5144,63.3,C,0,0
5145,5145,87.62,A,0,0
5146,5146,67.5,C,0,0
5147,5147,71.4,B,1,0
5148,5148,69.83,C,0,0
5149,5149,40.69,D,1,1
5150,5150,51.07,D,0,0
5151,5151,64.95,C,0,0
5152,5152,62.43,C,0,0
5153,5153,54.97,D,0,0
5154,5154,65.55,C,0,0
5155,5155,69.8,C,0,0
5156,5156,79.42,B,0,0
5157,5157,67.25,C,0,0
5158,5158,85.11,A,0,0
5159,5159,65.46,C,0,0
5160,5160,55.77,C,0,0
5161,5161,61.9,C,0,0
5162,5162,44.46,D,1,1
5163,5163,68.78,C,0,0
5164,5164,61.6,C,0,0
5165,5165,54.94,D,0,0
5166,5166,60.93,C,0,0
5167,5167,60.89,C,0,0
5168,5168,63.83,C,0,0
5169,5169,76.36,B,0,0
5170,5170,74.59,B,0,0
5171,5171,77.86,B,0,0
5172,5172,82.09,B,0,0
5173,5173,80.7,B,0,0
5174,5174,79.57,B,0,0
5175,5175,68.1,C,0,0
5176,5176,75.68,B,0,0
5177,5177,65.36,C,0,0
5178,5178,68.48,C,0,0
5179,5179,64.25,C,0,0
5180,5180,64.66,C,0,0
5181,5181,75.55,B,0,0
5182,5182,70.89,B,0,0
5183,5183,82.28,B,0,0
5184,5184,73.45,B,0,0
5185,5185,80.09,B,0,0
5186,5186,60.49,C,0,0
5187,5187,53.45,D,0,0
5188,5188,57.31,C,1,0
5189,5189,64.2,C,0,0
5190,5190,61.98,C,0,0
5191,5191,64.02,C,0,0
5192,5192,67.58,C,0,0
5193,5193,68.99,C,0,0
5194,5194,54.69,D,0,0
5195,5195,54.08,D,0,0
5196,5196,64.63,C,0,0
5197,5197,51.85,D,0,0
5198,5198,71.33,B,0,0
5199,5199,54.57,D,0,0
5200,5200,62.03,C,0,0
5201,5201,56.22,C,0,0
5202,5202,78.94,B,0,0
5203,5203,78.06,B,0,0
5204,5204,76.73,B,0,0
5205,5205,66.74,C,0,0
5206,5206,74.88,B,0,0
5207,5207,69.59,C,0,0
5208,5208,80.99,B,0,0
5209,5209,83.26,B,0,0
5210,5210,80.62,B,0,0
5211,5211,89.11,A,0,0
5212,5212,70.01,B,0,0
5213,5213,48.92,D,1,1
5214,5214,69.38,C,1,1
5215,5215,54.48,D,0,0
5216,5216,59.38,C,0,0
5217,5217,44.94,D,1,1
5218,5218,68.08,C,0,0
5219,5219,80.18,B,0,0
5220,5220,70.9,B,0,0
5221,5221,77.14,B,0,0
5222,5222,71.45,B,0,0
5223,5223,65.05,C,0,0
5224,5224,63.76,C,0,0
5225,5225,62.54,C,0,0
5226,5226,78.84,B,0,0
5227,5227,66.06,C,0,0
5228,5228,56.49,C,0,0
5229,5229,63.58,C,0,0
5230,5230,65.15,C,0,0
5231,5231,68.32,C,0,0
5232,5232,80.03,B,0,0
5233,5233,79.65,B,0,0
5234,5234,72.13,B,0,0
5235,5235,89.93,A,0,0
5236,5236,75.27,B,0,0
5237,5237,75.31,B,0,0
5238,5238,77.47,B,0,0
5239,5239,61.9,C,0,0
5240,5240,79.78,B,0,0
5241,5241,72.34,B,0,0
5242,5242,60.0,C,0,0
5243,5243,61.57,C,0,0
5244,5244,45.97,D,0,0
5245,5245,66.67,C,0,0
5246,5246,39.44,F,1,1
5247,5247,79.51,B,0,0
5248,5248,81.38,B,0,0
5249,5249,80.54,B,0,0
5250,5250,64.39,C,0,0
5251,5251,70.74,B,0,0
5252,5252,66.26,C,1,0
5253,5253,56.4,C,0,0
5254,5254,67.88,C,0,0
5255,5255,88.46,A,0,0
5256,5256,81.86,B,0,0
5257,5257,69.55,C,0,0
5258,5258,67.56,C,0,0
5259,5259,54.51,D,0,0
5260,5260,44.61,D,1,1
5261,5261,62.19,C,0,0
5262,5262,61.0,C,0,0
5263,5263,54.36,D,1,0
5264,5264,69.39,C,0,0
5265,5265,72.7,B,0,0
5266,5266,75.21,B,0,0
5267,5267,69.38,C,0,0
5268,5268,71.47,B,0,0
5269,5269,80.3,B,0,0
5270,5270,84.22,B,0,0
5271,5271,65.29,C,0,0
5272,5272,89.91,A,0,0
5273,5273,64.79,C,0,0
5274,5274,66.41,C,0,0
5275,5275,70.27,B,0,0
5276,5276,64.99,C,0,0
5277,5277,55.23,C,0,0
5278,5278,67.97,C,0,0
5279,5279,85.08,A,0,0
5280,5280,57.98,C,0,0
5281,5281,66.38,C,0,0
5282,5282,70.01,B,0,0
5283,5283,58.74,C,0,0
5284,5284,70.0,B,0,0
5285,5285,63.21,C,0,0
5286,5286,70.75,B,0,0
5287,5287,74.62,B,0,0
5288,5288,55.09,C,0,0
5289,5289,60.95,C,0,0
5290,5290,61.53,C,0,0
5291,5291,63.42,C,0,0
5292,5292,56.93,C,0,0
5293,5293,70.39,B,0,0
5294,5294,69.37,C,0,0
5295,5295,79.17,B,0,0
5296,5296,79.21,B,0,0
5297,5297,85.29,A,0,0
5298,5298,73.73,B,0,0
5299,5299,67.29,C,0,0
5300,5300,71.53,B,0,0
5301,5301,70.79,B,0,0
5302,5302,79.05,B,0,0
5303,5303,67.29,C,0,0
5304,5304,72.02,B,0,0
5305,5305,67.17,C,0,0
5306,5306,64.55,C,0,0
5307,5307,77.84,B,0,0
5308,5308,67.92,C,0,0
5309,5309,71.25,B,0,0
5310,5310,82.67,B,0,0
5311,5311,92.9,A,0,0
5312,5312,68.35,C,0,0
5313,5313,72.12,B,0,0
5314,5314,73.66,B,0,0
5315,5315,57.94,C,0,0
5316,5316,57.09,C,0,0
5317,5317,48.59,D,1,0
5318,5318,40.77,D,1,0
5319,5319,52.42,D,0,0
5320,5320,81.1,B,0,0
5321,5321,78.12,B,0,0
5322,5322,77.32,B,0,0
5323,5323,85.2,A,0,0
5324,5324,68.26,C,0,0
5325,5325,67.02,C,0,0
5326,5326,53.64,D,0,0
5327,5327,53.71,D,0,0
5328,5328,54.04,D,0,0
5329,5329,83.67,B,0,0
5330,5330,68.74,C,0,0
5331,5331,74.23,B,0,0
5332,5332,64.57,C,0,0
5333,5333,67.71,C,0,0
5334,5334,64.82,C,0,0
5335,5335,52.61,D,0,0
5336,5336,57.11,C,0,0
5337,5337,63.66,C,0,0
5338,5338,45.81,D,1,0
5339,5339,52.99,D,0,0
5340,5340,77.92,B,0,0
5341,5341,65.7,C,0,0
5342,5342,65.95,C,0,0
5343,5343,52.41,D,0,0
5344,5344,64.7,C,0,0
5345,5345,74.56,B,0,0
5346,5346,71.67,B,0,0
5347,5347,80.06,B,0,0
5348,5348,89.78,A,0,0
5349,5349,74.32,B,0,0
5350,5350,74.2,B,0,0
5351,5351,64.64,C,0,0
5352,5352,74.93,B,0,0
5353,5353,62.96,C,0,0
5354,5354,70.7,B,0,0
5355,5355,59.63,C,0,0
5356,5356,86.9,A,0,0
5357,5357,83.15,B,0,0
5358,5358,68.0,C,0,0
5359,5359,67.14,C,0,0
5360,5360,57.55,C,0,0
5361,5361,65.61,C,0,0
